algorithm,tuple_count,avg_time_ns,key_id,num_channels,fairness,chi,min_max_diff
siphash,50000,13.6025,0,128,0.997187,0.00282051,0.226
siphash,50000,13.385,1,4,0.999986,1.4272e-05,0.252
siphash,50000,13.385,1,8,0.99994,6.0032e-05,0.308
siphash,50000,13.385,1,16,0.999835,0.00016544,0.28
siphash,50000,13.385,1,32,0.99953,0.000470144,0.332
siphash,50000,13.385,1,64,0.99865,0.00135158,0.314
siphash,50000,13.385,1,128,0.997157,0.00285112,0.2
siphash,50000,13.8392,2,4,0.999889,0.000111107,0.61
siphash,50000,13.8392,2,8,0.999862,0.00013792,0.418
siphash,50000,13.8392,2,16,0.999684,0.000315891,0.45
siphash,50000,13.8392,2,32,0.999461,0.00053888,0.342
siphash,50000,13.8392,2,64,0.998923,0.00107786,0.256
siphash,50000,13.8392,2,128,0.99771,0.0022956,0.186
siphash,50000,14.0883,3,4,0.999916,8.43008e-05,0.616
siphash,50000,14.0883,3,8,0.999813,0.000187002,0.536
siphash,50000,14.0883,3,16,0.999609,0.000391027,0.502
siphash,50000,14.0883,3,32,0.999374,0.000626739,0.33
siphash,50000,14.0883,3,64,0.998496,0.00150615,0.25
siphash,50000,14.0883,3,128,0.997395,0.00261181,0.182
siphash,50000,14.0158,4,4,0.999937,6.26944e-05,0.512
siphash,50000,14.0158,4,8,0.999884,0.000115968,0.432
siphash,50000,14.0158,4,16,0.999681,0.000319309,0.488
siphash,50000,14.0158,4,32,0.999411,0.000589491,0.318
siphash,50000,14.0158,4,64,0.998988,0.00101268,0.194
siphash,50000,14.0158,4,128,0.997997,0.00200684,0.154
siphash,50000,14.5192,5,4,0.999977,2.28576e-05,0.33
siphash,50000,14.5192,5,8,0.999906,9.45024e-05,0.382
siphash,50000,14.5192,5,16,0.99962,0.000380173,0.498
siphash,50000,14.5192,5,32,0.999219,0.000781645,0.356
siphash,50000,14.5192,5,64,0.998548,0.00145367,0.268
siphash,50000,14.5192,5,128,0.99713,0.00287826,0.246
siphash,50000,14.3375,6,4,0.999997,2.7776e-06,0.108
siphash,50000,14.3375,6,8,0.999878,0.000121773,0.432
siphash,50000,14.3375,6,16,0.999771,0.000229491,0.348
siphash,50000,14.3375,6,32,0.999462,0.000537958,0.31
siphash,50000,14.3375,6,64,0.999053,0.000948275,0.218
siphash,50000,14.3375,6,128,0.997366,0.002641,0.17
siphash,50000,14.4275,7,4,0.999931,6.90208e-05,0.574
siphash,50000,14.4275,7,8,0.999902,9.76e-05,0.402
siphash,50000,14.4275,7,16,0.999599,0.000400717,0.444
siphash,50000,14.4275,7,32,0.999061,0.000939904,0.452
siphash,50000,14.4275,7,64,0.998479,0.00152346,0.328
siphash,50000,14.4275,7,128,0.997308,0.00269926,0.222
siphash,50000,14.41,8,4,0.999974,2.62688e-05,0.338
siphash,50000,14.41,8,8,0.999925,7.49824e-05,0.354
siphash,50000,14.41,8,16,0.999651,0.000349491,0.376
siphash,50000,14.41,8,32,0.999349,0.00065111,0.304
siphash,50000,14.41,8,64,0.998959,0.00104207,0.226
siphash,50000,14.41,8,128,0.997032,0.00297677,0.236
siphash,50000,14.5025,9,4,0.999997,2.8128e-06,0.114
siphash,50000,14.5025,9,8,0.999964,3.61344e-05,0.222
siphash,50000,14.5025,9,16,0.999868,0.000132224,0.254
siphash,50000,14.5025,9,32,0.999451,0.000549427,0.276
siphash,50000,14.5025,9,64,0.998931,0.00107023,0.226
siphash,50000,14.5025,9,128,0.997818,0.00218644,0.194
siphash,50000,14.7667,10,4,0.999939,6.1088e-05,0.528
siphash,50000,14.7667,10,8,0.999863,0.000136794,0.488
siphash,50000,14.7667,10,16,0.999647,0.000353459,0.498
siphash,50000,14.7667,10,32,0.999028,0.000973312,0.432
siphash,50000,14.7667,10,64,0.998246,0.00175667,0.352
siphash,50000,14.7667,10,128,0.996866,0.00314399,0.234
siphash,50000,14.5933,11,4,0.999925,7.4768e-05,0.568
siphash,50000,14.5933,11,8,0.999863,0.000136646,0.48
siphash,50000,14.5933,11,16,0.999768,0.000232102,0.302
siphash,50000,14.5933,11,32,0.999341,0.000659277,0.366
siphash,50000,14.5933,11,64,0.998524,0.00147825,0.256
siphash,50000,14.5933,11,128,0.997546,0.00246016,0.22
siphash,50000,14.5117,12,4,0.999874,0.00012632,0.778
siphash,50000,14.5117,12,8,0.999831,0.000169274,0.448
siphash,50000,14.5117,12,16,0.999705,0.000295411,0.366
siphash,50000,14.5117,12,32,0.999352,0.000648781,0.348
siphash,50000,14.5117,12,64,0.998893,0.00110828,0.24
siphash,50000,14.5117,12,128,0.997126,0.00288236,0.242
siphash,50000,14.505,13,4,0.999944,5.59904e-05,0.502
siphash,50000,14.505,13,8,0.999756,0.000244442,0.606
siphash,50000,14.505,13,16,0.999613,0.000387251,0.43
siphash,50000,14.505,13,32,0.999115,0.00088599,0.38
siphash,50000,14.505,13,64,0.998561,0.00144087,0.308
siphash,50000,14.505,13,128,0.99724,0.00276746,0.22
siphash,50000,14.5517,14,4,0.999996,3.632e-06,0.134
siphash,50000,14.5517,14,8,0.999931,6.8512e-05,0.32
siphash,50000,14.5517,14,16,0.99985,0.000149773,0.302
siphash,50000,14.5517,14,32,0.999633,0.000367027,0.242
siphash,50000,14.5517,14,64,0.998909,0.00109179,0.264
siphash,50000,14.5517,14,128,0.997677,0.00232858,0.2
siphash,50000,14.5083,15,4,0.999868,0.000131754,0.75
siphash,50000,14.5083,15,8,0.999848,0.000151706,0.438
siphash,50000,14.5083,15,16,0.999671,0.000329062,0.4
siphash,50000,14.5083,15,32,0.999321,0.00067945,0.36
siphash,50000,14.5083,15,64,0.998579,0.00142331,0.342
siphash,50000,14.5083,15,128,0.996972,0.0030377,0.248
siphash,50000,14.7667,16,4,0.999911,8.91744e-05,0.622
siphash,50000,14.7667,16,8,0.99984,0.000159962,0.498
siphash,50000,14.7667,16,16,0.999569,0.000431053,0.548
siphash,50000,14.7667,16,32,0.999344,0.000656589,0.332
siphash,50000,14.7667,16,64,0.998378,0.00162432,0.284
siphash,50000,14.7667,16,128,0.997344,0.0026626,0.202
siphash,50000,14.5092,17,4,0.999958,4.19968e-05,0.444
siphash,50000,14.5092,17,8,0.999928,7.20192e-05,0.358
siphash,50000,14.5092,17,16,0.999871,0.000128947,0.214
siphash,50000,14.5092,17,32,0.999563,0.000436736,0.234
siphash,50000,14.5092,17,64,0.998769,0.00123233,0.22
siphash,50000,14.5092,17,128,0.997455,0.0025514,0.19
siphash,50000,14.5525,18,4,0.999956,4.35776e-05,0.356
siphash,50000,14.5525,18,8,0.999801,0.000198989,0.584
siphash,50000,14.5525,18,16,0.999687,0.000313267,0.394
siphash,50000,14.5525,18,32,0.999344,0.000656384,0.298
siphash,50000,14.5525,18,64,0.9989,0.00110075,0.212
siphash,50000,14.5525,18,128,0.99791,0.00209398,0.178
siphash,50000,14.5317,19,4,0.999911,8.85824e-05,0.56
siphash,50000,14.5317,19,8,0.999858,0.000142157,0.528
siphash,50000,14.5317,19,16,0.999692,0.000308045,0.434
siphash,50000,14.5317,19,32,0.999397,0.000603315,0.372
siphash,50000,14.5317,19,64,0.998764,0.00123761,0.308
siphash,50000,14.5317,19,128,0.997788,0.00221696,0.202
siphash,50000,14.7242,20,4,0.999793,0.000207142,0.892
siphash,50000,14.7242,20,8,0.999763,0.000236858,0.614
siphash,50000,14.7242,20,16,0.999704,0.000296013,0.41
siphash,50000,14.7242,20,32,0.999371,0.000629171,0.318
siphash,50000,14.7242,20,64,0.998858,0.00114304,0.254
siphash,50000,14.7242,20,128,0.997766,0.00223867,0.19
siphash,50000,14.6925,21,4,0.999953,4.66304e-05,0.476
siphash,50000,14.6925,21,8,0.999888,0.000112186,0.422
siphash,50000,14.6925,21,16,0.999844,0.000155533,0.234
siphash,50000,14.6925,21,32,0.999647,0.000353408,0.254
siphash,50000,14.6925,21,64,0.998909,0.0010921,0.222
siphash,50000,14.6925,21,128,0.9974,0.00260721,0.214
siphash,50000,14.5658,22,4,0.999973,2.68832e-05,0.352
siphash,50000,14.5658,22,8,0.999877,0.000122592,0.422
siphash,50000,14.5658,22,16,0.999695,0.000305472,0.386
siphash,50000,14.5658,22,32,0.999322,0.0006784,0.332
siphash,50000,14.5658,22,64,0.998295,0.00170778,0.284
siphash,50000,14.5658,22,128,0.996796,0.00321413,0.242
siphash,50000,14.505,23,4,0.999912,8.82144e-05,0.63
siphash,50000,14.505,23,8,0.999802,0.000198106,0.6
siphash,50000,14.505,23,16,0.999732,0.000268122,0.416
siphash,50000,14.505,23,32,0.999375,0.000625587,0.272
siphash,50000,14.505,23,64,0.998652,0.0013502,0.244
siphash,50000,14.505,23,128,0.997153,0.00285553,0.228
siphash,50000,14.5692,24,4,0.999992,8.0672e-06,0.182
siphash,50000,14.5692,24,8,0.999969,3.11104e-05,0.226
siphash,50000,14.5692,24,16,0.999778,0.000222362,0.404
siphash,50000,14.5692,24,32,0.99942,0.000580762,0.366
siphash,50000,14.5692,24,64,0.999014,0.000987085,0.26
siphash,50000,14.5692,24,128,0.997363,0.00264397,0.214
siphash,50000,14.6842,25,4,0.999987,1.28864e-05,0.218
siphash,50000,14.6842,25,8,0.999907,9.3408e-05,0.404
siphash,50000,14.6842,25,16,0.999772,0.000227597,0.354
siphash,50000,14.6842,25,32,0.999538,0.000462618,0.326
siphash,50000,14.6842,25,64,0.998656,0.001346,0.258
siphash,50000,14.6842,25,128,0.997399,0.00260792,0.21
siphash,50000,14.3025,26,4,0.999978,2.1744e-05,0.322
siphash,50000,14.3025,26,8,0.999938,6.24192e-05,0.354
siphash,50000,14.3025,26,16,0.999711,0.000289421,0.362
siphash,50000,14.3025,26,32,0.999446,0.000554086,0.254
siphash,50000,14.3025,26,64,0.998364,0.00163835,0.334
siphash,50000,14.3025,26,128,0.997206,0.00280146,0.242
siphash,50000,13.9567,27,4,0.999966,3.44928e-05,0.37
siphash,50000,13.9567,27,8,0.999957,4.34624e-05,0.256
siphash,50000,13.9567,27,16,0.999881,0.000119398,0.216
siphash,50000,13.9567,27,32,0.999458,0.000542387,0.256
siphash,50000,13.9567,27,64,0.998796,0.0012052,0.252
siphash,50000,13.9567,27,128,0.997553,0.00245258,0.182
siphash,50000,13.6517,28,4,0.999915,8.48544e-05,0.534
siphash,50000,13.6517,28,8,0.999865,0.000135187,0.438
siphash,50000,13.6517,28,16,0.999657,0.00034313,0.442
siphash,50000,13.6517,28,32,0.999452,0.000547994,0.338
siphash,50000,13.6517,28,64,0.998951,0.00105016,0.258
siphash,50000,13.6517,28,128,0.997771,0.00223416,0.222
siphash,50000,13.7258,29,4,0.999963,3.67328e-05,0.408
siphash,50000,13.7258,29,8,0.999864,0.000135725,0.464
siphash,50000,13.7258,29,16,0.999765,0.000234893,0.324
siphash,50000,13.7258,29,32,0.999625,0.000374682,0.248
siphash,50000,13.7258,29,64,0.999001,0.000999782,0.22
siphash,50000,13.7258,29,128,0.997397,0.00260987,0.252
siphash,50000,13.655,30,4,1,4.224e-07,0.044
siphash,50000,13.655,30,8,0.99981,0.00018992,0.576
siphash,50000,13.655,30,16,0.999568,0.000432525,0.548
siphash,50000,13.655,30,32,0.999229,0.000771277,0.438
siphash,50000,13.655,30,64,0.998471,0.00153129,0.284
siphash,50000,13.655,30,128,0.99684,0.00316969,0.23
siphash,50000,13.915,31,4,0.999992,7.6896e-06,0.188
siphash,50000,13.915,31,8,0.999848,0.00015232,0.518
siphash,50000,13.915,31,16,0.999742,0.000258163,0.412
siphash,50000,13.915,31,32,0.999587,0.000413082,0.35
siphash,50000,13.915,31,64,0.99885,0.00115128,0.25
siphash,50000,13.915,31,128,0.997806,0.00219832,0.198
spookyhash,50000,7.07666,0,4,0.999935,6.54176e-05,0.554
spookyhash,50000,7.07666,0,8,0.999863,0.000136947,0.43
spookyhash,50000,7.07666,0,16,0.999742,0.000258419,0.386
spookyhash,50000,7.07666,0,32,0.99939,0.000610739,0.29
spookyhash,50000,7.07666,0,64,0.998636,0.00136586,0.274
spookyhash,50000,7.07666,0,128,0.997474,0.00253276,0.192
spookyhash,50000,7.31418,1,4,0.999978,2.24064e-05,0.276
spookyhash,50000,7.31418,1,8,0.999941,5.85216e-05,0.264
spookyhash,50000,7.31418,1,16,0.999692,0.000307738,0.444
spookyhash,50000,7.31418,1,32,0.999325,0.000675379,0.348
spookyhash,50000,7.31418,1,64,0.998714,0.00128742,0.314
spookyhash,50000,7.31418,1,128,0.997816,0.0021889,0.218
spookyhash,50000,7.0575,2,4,0.999997,3.2032e-06,0.122
spookyhash,50000,7.0575,2,8,0.999981,1.88416e-05,0.198
spookyhash,50000,7.0575,2,16,0.9999,9.96864e-05,0.216
spookyhash,50000,7.0575,2,32,0.999592,0.00040768,0.284
spookyhash,50000,7.0575,2,64,0.998801,0.00120084,0.388
spookyhash,50000,7.0575,2,128,0.997509,0.00249764,0.216
spookyhash,50000,7.12332,3,4,0.99997,3.02464e-05,0.372
spookyhash,50000,7.12332,3,8,0.999927,7.31008e-05,0.294
spookyhash,50000,7.12332,3,16,0.999725,0.000274867,0.332
spookyhash,50000,7.12332,3,32,0.999436,0.000564019,0.33
spookyhash,50000,7.12332,3,64,0.999064,0.000936499,0.278
spookyhash,50000,7.12332,3,128,0.99804,0.00196383,0.192
spookyhash,50000,7.20166,4,4,0.999954,4.62176e-05,0.434
spookyhash,50000,7.20166,4,8,0.999839,0.000161491,0.502
spookyhash,50000,7.20166,4,16,0.999659,0.000340992,0.496
spookyhash,50000,7.20166,4,32,0.999368,0.000632678,0.364
spookyhash,50000,7.20166,4,64,0.998783,0.001218,0.27
spookyhash,50000,7.20166,4,128,0.997671,0.00233411,0.192
spookyhash,50000,7.19582,5,4,0.999946,5.3552e-05,0.474
spookyhash,50000,7.19582,5,8,0.999772,0.000227802,0.558
spookyhash,50000,7.19582,5,16,0.999482,0.000518106,0.53
spookyhash,50000,7.19582,5,32,0.999184,0.000816973,0.378
spookyhash,50000,7.19582,5,64,0.998663,0.00133888,0.248
spookyhash,50000,7.19582,5,128,0.997584,0.00242176,0.208
spookyhash,50000,7.2325,6,4,0.999929,7.07456e-05,0.584
spookyhash,50000,7.2325,6,8,0.999868,0.000131565,0.384
spookyhash,50000,7.2325,6,16,0.99965,0.000349786,0.444
spookyhash,50000,7.2325,6,32,0.999341,0.000659482,0.352
spookyhash,50000,7.2325,6,64,0.998558,0.0014442,0.336
spookyhash,50000,7.2325,6,128,0.997207,0.00280095,0.2
spookyhash,50000,7.16416,7,4,0.999929,7.10176e-05,0.548
spookyhash,50000,7.16416,7,8,0.999822,0.000177952,0.598
spookyhash,50000,7.16416,7,16,0.999668,0.000331635,0.494
spookyhash,50000,7.16416,7,32,0.999091,0.000909568,0.404
spookyhash,50000,7.16416,7,64,0.998606,0.00139551,0.256
spookyhash,50000,7.16416,7,128,0.997379,0.00262779,0.212
spookyhash,50000,7.2475,8,4,0.999935,6.51136e-05,0.516
spookyhash,50000,7.2475,8,8,0.999871,0.000129299,0.484
spookyhash,50000,7.2475,8,16,0.9997,0.000300442,0.374
spookyhash,50000,7.2475,8,32,0.999441,0.000559206,0.34
spookyhash,50000,7.2475,8,64,0.998935,0.00106573,0.28
spookyhash,50000,7.2475,8,128,0.997745,0.00226058,0.192
spookyhash,50000,7.20084,9,4,0.99991,9.02624e-05,0.634
spookyhash,50000,7.20084,9,8,0.99986,0.000140275,0.396
spookyhash,50000,7.20084,9,16,0.999546,0.00045376,0.53
spookyhash,50000,7.20084,9,32,0.99907,0.000931046,0.446
spookyhash,50000,7.20084,9,64,0.998292,0.00171131,0.322
spookyhash,50000,7.20084,9,128,0.996986,0.00302356,0.234
spookyhash,50000,7.265,10,4,0.999933,6.71328e-05,0.54
spookyhash,50000,7.265,10,8,0.999804,0.000195629,0.44
spookyhash,50000,7.265,10,16,0.999595,0.000405645,0.51
spookyhash,50000,7.265,10,32,0.999204,0.000796365,0.472
spookyhash,50000,7.265,10,64,0.998402,0.00160031,0.328
spookyhash,50000,7.265,10,128,0.997256,0.00275108,0.238
spookyhash,50000,7.22334,11,4,0.999952,4.78944e-05,0.474
spookyhash,50000,7.22334,11,8,0.999695,0.000304992,0.736
spookyhash,50000,7.22334,11,16,0.999468,0.000532275,0.492
spookyhash,50000,7.22334,11,32,0.999147,0.000853862,0.366
spookyhash,50000,7.22334,11,64,0.998504,0.00149852,0.29
spookyhash,50000,7.22334,11,128,0.997261,0.00274698,0.238
spookyhash,50000,7.4825,12,4,0.999974,2.56928e-05,0.326
spookyhash,50000,7.4825,12,8,0.999864,0.000136352,0.506
spookyhash,50000,7.4825,12,16,0.999819,0.000180544,0.3
spookyhash,50000,7.4825,12,32,0.999646,0.000353843,0.25
spookyhash,50000,7.4825,12,64,0.998998,0.00100332,0.232
spookyhash,50000,7.4825,12,128,0.997878,0.00212634,0.2
spookyhash,50000,7.26666,13,4,0.999966,3.38784e-05,0.336
spookyhash,50000,7.26666,13,8,0.999909,9.1232e-05,0.354
spookyhash,50000,7.26666,13,16,0.999708,0.00029207,0.408
spookyhash,50000,7.26666,13,32,0.999598,0.000402202,0.256
spookyhash,50000,7.26666,13,64,0.999044,0.00095703,0.228
spookyhash,50000,7.26666,13,128,0.998,0.00200428,0.19
spookyhash,50000,7.34832,14,4,0.999992,8.3264e-06,0.2
spookyhash,50000,7.34832,14,8,0.999937,6.26176e-05,0.314
spookyhash,50000,7.34832,14,16,0.999747,0.000252992,0.378
spookyhash,50000,7.34832,14,32,0.999253,0.000747776,0.348
spookyhash,50000,7.34832,14,64,0.998432,0.00157,0.354
spookyhash,50000,7.34832,14,128,0.997141,0.0028671,0.24
spookyhash,50000,7.21916,15,4,0.999849,0.000151114,0.778
spookyhash,50000,7.21916,15,8,0.999778,0.000222029,0.61
spookyhash,50000,7.21916,15,16,0.999646,0.000354125,0.512
spookyhash,50000,7.21916,15,32,0.999213,0.000787763,0.388
spookyhash,50000,7.21916,15,64,0.998714,0.00128814,0.282
spookyhash,50000,7.21916,15,128,0.997418,0.00258836,0.214
spookyhash,50000,7.28918,16,4,0.999916,8.35296e-05,0.612
spookyhash,50000,7.28918,16,8,0.999782,0.000217978,0.572
spookyhash,50000,7.28918,16,16,0.999402,0.000598067,0.584
spookyhash,50000,7.28918,16,32,0.99922,0.000780467,0.322
spookyhash,50000,7.28918,16,64,0.99846,0.00154204,0.242
spookyhash,50000,7.28918,16,128,0.996972,0.00303698,0.23
spookyhash,50000,7.405,17,4,0.99985,0.000149622,0.83
spookyhash,50000,7.405,17,8,0.999807,0.000193094,0.526
spookyhash,50000,7.405,17,16,0.999646,0.000354138,0.456
spookyhash,50000,7.405,17,32,0.999317,0.000683878,0.36
spookyhash,50000,7.405,17,64,0.998673,0.00132895,0.33
spookyhash,50000,7.405,17,128,0.997556,0.00244951,0.204
spookyhash,50000,7.3425,18,4,0.999873,0.000127318,0.79
spookyhash,50000,7.3425,18,8,0.999741,0.000259411,0.76
spookyhash,50000,7.3425,18,16,0.999569,0.00043104,0.584
spookyhash,50000,7.3425,18,32,0.999088,0.000913331,0.4
spookyhash,50000,7.3425,18,64,0.998379,0.00162324,0.262
spookyhash,50000,7.3425,18,128,0.996725,0.00328561,0.22
spookyhash,50000,7.26168,19,4,0.999964,3.63072e-05,0.412
spookyhash,50000,7.26168,19,8,0.999788,0.000211738,0.562
spookyhash,50000,7.26168,19,16,0.999652,0.00034784,0.374
spookyhash,50000,7.26168,19,32,0.99927,0.000730931,0.36
spookyhash,50000,7.26168,19,64,0.998634,0.00136832,0.294
spookyhash,50000,7.26168,19,128,0.997282,0.00272507,0.218
spookyhash,50000,7.43,20,4,0.999947,5.2592e-05,0.418
spookyhash,50000,7.43,20,8,0.999889,0.000111341,0.474
spookyhash,50000,7.43,20,16,0.999807,0.000193523,0.424
spookyhash,50000,7.43,20,32,0.999615,0.00038505,0.288
spookyhash,50000,7.43,20,64,0.999013,0.00098816,0.232
spookyhash,50000,7.43,20,128,0.997645,0.00236032,0.214
spookyhash,50000,7.34666,21,4,0.99981,0.000189968,0.916
spookyhash,50000,7.34666,21,8,0.999786,0.000214406,0.494
spookyhash,50000,7.34666,21,16,0.999609,0.000390694,0.488
spookyhash,50000,7.34666,21,32,0.999297,0.000703411,0.364
spookyhash,50000,7.34666,21,64,0.998542,0.00146033,0.324
spookyhash,50000,7.34666,21,128,0.997436,0.00257044,0.234
spookyhash,50000,7.5375,22,4,0.999888,0.00011217,0.634
spookyhash,50000,7.5375,22,8,0.999858,0.000142042,0.462
spookyhash,50000,7.5375,22,16,0.999727,0.000272858,0.316
spookyhash,50000,7.5375,22,32,0.999168,0.000832512,0.368
spookyhash,50000,7.5375,22,64,0.998478,0.00152428,0.292
spookyhash,50000,7.5375,22,128,0.996909,0.00310057,0.21
spookyhash,50000,7.405,23,4,0.999961,3.89728e-05,0.41
spookyhash,50000,7.405,23,8,0.999828,0.000172486,0.536
spookyhash,50000,7.405,23,16,0.999613,0.000386739,0.5
spookyhash,50000,7.405,23,32,0.998935,0.00106627,0.48
spookyhash,50000,7.405,23,64,0.998172,0.00183173,0.374
spookyhash,50000,7.405,23,128,0.996944,0.00306493,0.202
spookyhash,50000,7.34334,24,4,0.999986,1.36992e-05,0.228
spookyhash,50000,7.34334,24,8,0.999844,0.000155558,0.434
spookyhash,50000,7.34334,24,16,0.999794,0.000206349,0.272
spookyhash,50000,7.34334,24,32,0.99964,0.000360269,0.24
spookyhash,50000,7.34334,24,64,0.998958,0.00104315,0.268
spookyhash,50000,7.34334,24,128,0.997831,0.00217395,0.154
spookyhash,50000,7.32,25,4,0.999952,4.80032e-05,0.47
spookyhash,50000,7.32,25,8,0.999776,0.00022377,0.612
spookyhash,50000,7.32,25,16,0.999729,0.000271245,0.39
spookyhash,50000,7.32,25,32,0.999286,0.00071465,0.332
spookyhash,50000,7.32,25,64,0.998794,0.00120724,0.242
spookyhash,50000,7.32,25,128,0.99785,0.00215501,0.19
spookyhash,50000,7.3225,26,4,0.999936,6.42144e-05,0.542
spookyhash,50000,7.3225,26,8,0.999895,0.000104909,0.366
spookyhash,50000,7.3225,26,16,0.999827,0.000173286,0.258
spookyhash,50000,7.3225,26,32,0.999392,0.000608512,0.314
spookyhash,50000,7.3225,26,64,0.998646,0.00135593,0.29
spookyhash,50000,7.3225,26,128,0.997497,0.00250931,0.228
spookyhash,50000,7.25416,27,4,0.999908,9.24128e-05,0.61
spookyhash,50000,7.25416,27,8,0.999854,0.000145632,0.506
spookyhash,50000,7.25416,27,16,0.999701,0.000299507,0.3
spookyhash,50000,7.25416,27,32,0.999179,0.00082199,0.358
spookyhash,50000,7.25416,27,64,0.998702,0.00129956,0.236
spookyhash,50000,7.25416,27,128,0.997101,0.00290785,0.244
spookyhash,50000,7.3775,28,4,0.999867,0.000133117,0.66
spookyhash,50000,7.3775,28,8,0.999751,0.000248672,0.626
spookyhash,50000,7.3775,28,16,0.999564,0.000436198,0.412
spookyhash,50000,7.3775,28,32,0.999184,0.000816282,0.348
spookyhash,50000,7.3775,28,64,0.998628,0.00137405,0.272
spookyhash,50000,7.3775,28,128,0.997283,0.00272456,0.218
spookyhash,50000,7.26584,29,4,0.999916,8.35168e-05,0.624
spookyhash,50000,7.26584,29,8,0.999836,0.000163782,0.472
spookyhash,50000,7.26584,29,16,0.999721,0.000278579,0.392
spookyhash,50000,7.26584,29,32,0.999429,0.00057152,0.302
spookyhash,50000,7.26584,29,64,0.998867,0.00113423,0.23
spookyhash,50000,7.26584,29,128,0.997889,0.00211548,0.196
spookyhash,50000,7.28332,30,4,0.999992,7.7376e-06,0.18
spookyhash,50000,7.28332,30,8,0.99999,1.03296e-05,0.126
spookyhash,50000,7.28332,30,16,0.999787,0.000212966,0.316
spookyhash,50000,7.28332,30,32,0.999508,0.000491878,0.306
spookyhash,50000,7.28332,30,64,0.998918,0.00108344,0.252
spookyhash,50000,7.28332,30,128,0.997846,0.0021589,0.236
spookyhash,50000,7.2625,31,4,0.999983,1.70336e-05,0.218
spookyhash,50000,7.2625,31,8,0.999957,4.28672e-05,0.248
spookyhash,50000,7.2625,31,16,0.999806,0.000194509,0.36
spookyhash,50000,7.2625,31,32,0.999379,0.000621286,0.372
spookyhash,50000,7.2625,31,64,0.998736,0.00126587,0.246
spookyhash,50000,7.2625,31,128,0.996989,0.00302039,0.202
