algorithm,tuple_count,avg_time_ns,key_id,num_channels,fairness,chi,min_max_diff
halfsiphash,50000,25.365,16,8,0.999887,0.000112717,0.464
halfsiphash,50000,25.365,16,16,0.999712,0.00028823,0.344
halfsiphash,50000,25.365,16,32,0.999351,0.000649574,0.314
halfsiphash,50000,25.365,16,64,0.998948,0.00105339,0.25
halfsiphash,50000,25.365,16,128,0.997588,0.00241777,0.196
halfsiphash,50000,24.9225,17,4,0.99996,4.01728e-05,0.392
halfsiphash,50000,24.9225,17,8,0.99977,0.00023017,0.552
halfsiphash,50000,24.9225,17,16,0.999628,0.000372608,0.436
halfsiphash,50000,24.9225,17,32,0.999257,0.000743219,0.37
halfsiphash,50000,24.9225,17,64,0.998678,0.00132408,0.282
halfsiphash,50000,24.9225,17,128,0.997399,0.00260751,0.2
halfsiphash,50000,25.0067,18,4,0.999921,7.9312e-05,0.612
halfsiphash,50000,25.0067,18,8,0.999826,0.000174048,0.518
halfsiphash,50000,25.0067,18,16,0.999744,0.000256525,0.3
halfsiphash,50000,25.0067,18,32,0.999543,0.000457702,0.296
halfsiphash,50000,25.0067,18,64,0.999005,0.000996198,0.216
halfsiphash,50000,25.0067,18,128,0.997796,0.00220867,0.178
halfsiphash,50000,24.9108,19,4,0.999979,2.1104e-05,0.274
halfsiphash,50000,24.9108,19,8,0.999913,8.73472e-05,0.366
halfsiphash,50000,24.9108,19,16,0.999848,0.000152128,0.256
halfsiphash,50000,24.9108,19,32,0.999674,0.000325709,0.26
halfsiphash,50000,24.9108,19,64,0.999074,0.000926362,0.188
halfsiphash,50000,24.9108,19,128,0.997887,0.00211702,0.166
halfsiphash,50000,25.1942,20,4,0.999915,8.5312e-05,0.588
halfsiphash,50000,25.1942,20,8,0.999764,0.000236422,0.626
halfsiphash,50000,25.1942,20,16,0.999622,0.000377894,0.486
halfsiphash,50000,25.1942,20,32,0.999418,0.000582298,0.348
halfsiphash,50000,25.1942,20,64,0.998922,0.00107919,0.232
halfsiphash,50000,25.1942,20,128,0.997764,0.00224113,0.228
halfsiphash,50000,24.89,21,4,0.999953,4.67936e-05,0.45
halfsiphash,50000,24.89,21,8,0.999908,9.22496e-05,0.43
halfsiphash,50000,24.89,21,16,0.99979,0.00020983,0.378
halfsiphash,50000,24.89,21,32,0.999485,0.000515738,0.328
halfsiphash,50000,24.89,21,64,0.999239,0.000761293,0.226
halfsiphash,50000,24.89,21,128,0.997948,0.00205578,0.182
halfsiphash,50000,25.9908,22,4,0.999961,3.86784e-05,0.422
halfsiphash,50000,25.9908,22,8,0.999899,0.000101453,0.438
halfsiphash,50000,25.9908,22,16,0.999774,0.0002256,0.352
halfsiphash,50000,25.9908,22,32,0.999425,0.000575718,0.274
halfsiphash,50000,25.9908,22,64,0.998954,0.00104663,0.236
halfsiphash,50000,25.9908,22,128,0.998081,0.00192307,0.162
halfsiphash,50000,24.8442,23,4,0.999923,7.69824e-05,0.588
halfsiphash,50000,24.8442,23,8,0.999899,0.000100595,0.342
halfsiphash,50000,24.8442,23,16,0.999678,0.00032247,0.378
halfsiphash,50000,24.8442,23,32,0.999532,0.000467866,0.24
halfsiphash,50000,24.8442,23,64,0.999005,0.00099625,0.222
halfsiphash,50000,24.8442,23,128,0.998097,0.00190618,0.166
halfsiphash,50000,24.2942,24,4,0.999963,3.72224e-05,0.392
halfsiphash,50000,24.2942,24,8,0.999891,0.000108582,0.402
halfsiphash,50000,24.2942,24,16,0.999799,0.000200614,0.354
halfsiphash,50000,24.2942,24,32,0.999252,0.000748826,0.352
halfsiphash,50000,24.2942,24,64,0.99885,0.00115087,0.264
halfsiphash,50000,24.2942,24,128,0.997304,0.00270285,0.18
halfsiphash,50000,24.2742,25,4,0.999916,8.35264e-05,0.56
halfsiphash,50000,24.2742,25,8,0.999895,0.000104653,0.376
halfsiphash,50000,24.2742,25,16,0.99982,0.000179776,0.286
halfsiphash,50000,24.2742,25,32,0.999649,0.000351309,0.314
halfsiphash,50000,24.2742,25,64,0.998955,0.00104571,0.254
halfsiphash,50000,24.2742,25,128,0.997694,0.00231168,0.224
halfsiphash,50000,24.4475,26,4,0.999998,1.9424e-06,0.088
halfsiphash,50000,24.4475,26,8,0.99992,7.96928e-05,0.418
halfsiphash,50000,24.4475,26,16,0.999828,0.000172454,0.358
halfsiphash,50000,24.4475,26,32,0.999378,0.00062231,0.326
halfsiphash,50000,24.4475,26,64,0.99889,0.00111084,0.238
halfsiphash,50000,24.4475,26,128,0.997685,0.00231987,0.2
halfsiphash,50000,24.4025,27,4,0.999973,2.69216e-05,0.334
halfsiphash,50000,24.4025,27,8,0.999901,9.89248e-05,0.322
halfsiphash,50000,24.4025,27,16,0.999674,0.000326362,0.364
halfsiphash,50000,24.4025,27,32,0.999344,0.000656102,0.314
halfsiphash,50000,24.4025,27,64,0.998902,0.00109896,0.224
halfsiphash,50000,24.4025,27,128,0.997771,0.00223396,0.204
halfsiphash,50000,24.7167,28,4,0.999978,2.2496e-05,0.304
halfsiphash,50000,24.7167,28,8,0.999794,0.000206464,0.626
halfsiphash,50000,24.7167,28,16,0.999679,0.00032151,0.392
halfsiphash,50000,24.7167,28,32,0.999462,0.000537984,0.288
halfsiphash,50000,24.7167,28,64,0.998681,0.00132029,0.304
halfsiphash,50000,24.7167,28,128,0.997495,0.00251085,0.212
halfsiphash,50000,25.455,29,4,0.999783,0.000217386,1.03
halfsiphash,50000,25.455,29,8,0.999683,0.000317254,0.68
halfsiphash,50000,25.455,29,16,0.99962,0.00038057,0.408
halfsiphash,50000,25.455,29,32,0.9993,0.000700134,0.356
halfsiphash,50000,25.455,29,64,0.998643,0.00135869,0.29
halfsiphash,50000,25.455,29,128,0.997196,0.00281231,0.234
halfsiphash,50000,25.4525,30,4,0.999965,3.46144e-05,0.37
halfsiphash,50000,25.4525,30,8,0.999913,8.6912e-05,0.348
halfsiphash,50000,25.4525,30,16,0.99967,0.000330022,0.47
halfsiphash,50000,25.4525,30,32,0.999217,0.000783846,0.302
halfsiphash,50000,25.4525,30,64,0.998554,0.00144804,0.288
halfsiphash,50000,25.4525,30,128,0.997266,0.00274166,0.242
halfsiphash,50000,25.4075,31,4,0.999728,0.000271747,1.022
halfsiphash,50000,25.4075,31,8,0.999722,0.000278323,0.572
halfsiphash,50000,25.4075,31,16,0.999431,0.000568986,0.566
halfsiphash,50000,25.4075,31,32,0.999022,0.000979302,0.428
halfsiphash,50000,25.4075,31,64,0.998291,0.00171156,0.272
halfsiphash,50000,25.4075,31,128,0.997283,0.00272456,0.224
siphash,50000,14.2333,0,4,0.999934,6.62752e-05,0.518
siphash,50000,14.2333,0,8,0.999904,9.64672e-05,0.396
siphash,50000,14.2333,0,16,0.999733,0.000266765,0.36
siphash,50000,14.2333,0,32,0.999493,0.000507443,0.272
siphash,50000,14.2333,0,64,0.998901,0.00109998,0.232
siphash,50000,14.2333,0,128,0.997871,0.00213309,0.18
siphash,50000,14.1208,1,4,0.999996,4.176e-06,0.142
siphash,50000,14.1208,1,8,0.999879,0.000120723,0.368
siphash,50000,14.1208,1,16,0.999711,0.000289472,0.35
siphash,50000,14.1208,1,32,0.999383,0.000617011,0.252
siphash,50000,14.1208,1,64,0.998943,0.0010581,0.234
siphash,50000,14.1208,1,128,0.997314,0.00269343,0.21
siphash,50000,14.4375,2,4,0.999949,5.1056e-05,0.496
siphash,50000,14.4375,2,8,0.999764,0.000235872,0.712
siphash,50000,14.4375,2,16,0.999581,0.00041929,0.444
siphash,50000,14.4375,2,32,0.99936,0.000640435,0.278
siphash,50000,14.4375,2,64,0.998668,0.00133391,0.282
siphash,50000,14.4375,2,128,0.997713,0.00229181,0.202
siphash,50000,14.4,3,4,0.999954,4.60864e-05,0.42
siphash,50000,14.4,3,8,0.999902,9.8496e-05,0.434
siphash,50000,14.4,3,16,0.999782,0.000217984,0.324
siphash,50000,14.4,3,32,0.999497,0.000503398,0.25
siphash,50000,14.4,3,64,0.998877,0.0011243,0.244
siphash,50000,14.4,3,128,0.997472,0.0025346,0.222
siphash,50000,14.4842,4,4,0.999973,2.73888e-05,0.312
siphash,50000,14.4842,4,8,0.999803,0.000197338,0.538
siphash,50000,14.4842,4,16,0.999569,0.000430746,0.586
siphash,50000,14.4842,4,32,0.999046,0.000954931,0.416
siphash,50000,14.4842,4,64,0.998492,0.00151066,0.288
siphash,50000,14.4842,4,128,0.997216,0.00279173,0.214
siphash,50000,14.3908,5,4,0.999966,3.38976e-05,0.406
siphash,50000,14.3908,5,8,0.999901,9.888e-05,0.398
siphash,50000,14.3908,5,16,0.999702,0.000297779,0.448
siphash,50000,14.3908,5,32,0.999374,0.000626355,0.378
siphash,50000,14.3908,5,64,0.998751,0.00125102,0.372
siphash,50000,14.3908,5,128,0.997607,0.00239923,0.242
siphash,50000,15.1842,6,4,0.999902,9.776e-05,0.616
siphash,50000,15.1842,6,8,0.999788,0.000211827,0.606
siphash,50000,15.1842,6,16,0.999656,0.000343718,0.402
siphash,50000,15.1842,6,32,0.99924,0.000760269,0.344
siphash,50000,15.1842,6,64,0.998381,0.00162161,0.332
siphash,50000,15.1842,6,128,0.997114,0.00289434,0.216
siphash,50000,14.4633,7,4,0.999993,7.056e-06,0.172
siphash,50000,14.4633,7,8,0.999947,5.2704e-05,0.26
siphash,50000,14.4633,7,16,0.999747,0.00025312,0.33
siphash,50000,14.4633,7,32,0.999626,0.000374118,0.248
siphash,50000,14.4633,7,64,0.999084,0.00091648,0.242
siphash,50000,14.4633,7,128,0.998001,0.00200274,0.154
siphash,50000,14.5775,8,4,0.999991,8.5344e-06,0.18
siphash,50000,14.5775,8,8,0.999959,4.1472e-05,0.272
siphash,50000,14.5775,8,16,0.999648,0.000352435,0.43
siphash,50000,14.5775,8,32,0.999386,0.000614144,0.34
siphash,50000,14.5775,8,64,0.99877,0.0012311,0.246
siphash,50000,14.5775,8,128,0.997362,0.0026453,0.204
siphash,50000,14.5842,9,4,0.999999,9.344e-07,0.064
siphash,50000,14.5842,9,8,0.999908,9.16928e-05,0.318
siphash,50000,14.5842,9,16,0.999828,0.000172365,0.27
siphash,50000,14.5842,9,32,0.999591,0.000409114,0.25
siphash,50000,14.5842,9,64,0.999174,0.00082688,0.206
siphash,50000,14.5842,9,128,0.997919,0.00208486,0.196
siphash,50000,14.5808,10,4,0.999996,3.632e-06,0.134
siphash,50000,14.5808,10,8,0.999923,7.69728e-05,0.394
siphash,50000,14.5808,10,16,0.99972,0.000279603,0.386
siphash,50000,14.5808,10,32,0.999537,0.000463027,0.274
siphash,50000,14.5808,10,64,0.99886,0.0011415,0.222
siphash,50000,14.5808,10,128,0.997866,0.00213811,0.208
siphash,50000,14.8692,11,4,0.999836,0.000164096,0.808
siphash,50000,14.8692,11,8,0.999709,0.00029097,0.66
siphash,50000,14.8692,11,16,0.999535,0.000465306,0.504
siphash,50000,14.8692,11,32,0.999341,0.000659661,0.364
siphash,50000,14.8692,11,64,0.998498,0.00150426,0.274
siphash,50000,14.8692,11,128,0.997499,0.00250737,0.192
siphash,50000,14.1717,12,4,0.999912,8.77344e-05,0.522
siphash,50000,14.1717,12,8,0.999777,0.000223526,0.616
siphash,50000,14.1717,12,16,0.999706,0.000294362,0.398
siphash,50000,14.1717,12,32,0.999255,0.000745523,0.368
siphash,50000,14.1717,12,64,0.998741,0.00126039,0.248
siphash,50000,14.1717,12,128,0.997228,0.00277924,0.194
siphash,50000,13.7233,13,4,0.99993,6.99744e-05,0.534
siphash,50000,13.7233,13,8,0.999887,0.000113011,0.488
siphash,50000,13.7233,13,16,0.999721,0.000278643,0.448
siphash,50000,13.7233,13,32,0.999483,0.000517504,0.27
siphash,50000,13.7233,13,64,0.998951,0.00105011,0.22
siphash,50000,13.7233,13,128,0.997573,0.00243323,0.192
siphash,50000,13.5825,14,4,0.999946,5.43648e-05,0.474
siphash,50000,13.5825,14,8,0.999912,8.75136e-05,0.394
siphash,50000,13.5825,14,16,0.999821,0.00017952,0.32
siphash,50000,13.5825,14,32,0.999589,0.000410726,0.344
siphash,50000,13.5825,14,64,0.998733,0.00126853,0.258
siphash,50000,13.5825,14,128,0.997193,0.00281487,0.246
siphash,50000,13.585,15,4,0.999994,6.3776e-06,0.156
siphash,50000,13.585,15,8,0.999693,0.000306656,0.64
siphash,50000,13.585,15,16,0.999531,0.000469261,0.512
siphash,50000,13.585,15,32,0.998849,0.00115241,0.412
siphash,50000,13.585,15,64,0.998144,0.00185923,0.33
siphash,50000,13.585,15,128,0.996642,0.00336978,0.224
siphash,50000,13.5067,16,4,0.999952,4.81952e-05,0.478
siphash,50000,13.5067,16,8,0.999917,8.32832e-05,0.312
siphash,50000,13.5067,16,16,0.999749,0.000250637,0.328
siphash,50000,13.5067,16,32,0.999438,0.00056215,0.302
siphash,50000,13.5067,16,64,0.998646,0.00135547,0.282
siphash,50000,13.5067,16,128,0.997495,0.00251146,0.2
siphash,50000,13.6208,17,4,0.999967,3.33536e-05,0.382
siphash,50000,13.6208,17,8,0.999963,3.69984e-05,0.23
siphash,50000,13.6208,17,16,0.999752,0.000247936,0.416
siphash,50000,13.6208,17,32,0.9995,0.000500275,0.358
siphash,50000,13.6208,17,64,0.998908,0.00109348,0.288
siphash,50000,13.6208,17,128,0.997414,0.00259287,0.238
siphash,50000,13.8108,18,4,0.999931,6.85984e-05,0.584
siphash,50000,13.8108,18,8,0.999751,0.000248877,0.612
siphash,50000,13.8108,18,16,0.999511,0.000489318,0.56
siphash,50000,13.8108,18,32,0.999276,0.00072489,0.39
siphash,50000,13.8108,18,64,0.998698,0.00130365,0.246
siphash,50000,13.8108,18,128,0.997413,0.002594,0.184
siphash,50000,14.4733,19,4,0.999949,5.08064e-05,0.482
siphash,50000,14.4733,19,8,0.999908,9.2e-05,0.354
siphash,50000,14.4733,19,16,0.999746,0.000254259,0.352
siphash,50000,14.4733,19,32,0.999555,0.000444979,0.34
siphash,50000,14.4733,19,64,0.998839,0.00116265,0.212
siphash,50000,14.4733,19,128,0.997849,0.00215613,0.17
siphash,50000,14.5808,20,4,0.999974,2.5776e-05,0.326
siphash,50000,14.5808,20,8,0.999917,8.30208e-05,0.312
siphash,50000,14.5808,20,16,0.999849,0.000150694,0.28
siphash,50000,14.5808,20,32,0.999642,0.000358528,0.286
siphash,50000,14.5808,20,64,0.999143,0.000857498,0.214
siphash,50000,14.5808,20,128,0.997939,0.00206541,0.22
siphash,50000,14.1117,21,4,0.999783,0.000216982,0.934
siphash,50000,14.1117,21,8,0.999748,0.000252269,0.554
siphash,50000,14.1117,21,16,0.999594,0.0004064,0.418
siphash,50000,14.1117,21,32,0.999391,0.000609126,0.3
siphash,50000,14.1117,21,64,0.998716,0.00128594,0.306
siphash,50000,14.1117,21,128,0.997466,0.00254034,0.204
siphash,50000,14.1742,22,4,0.999943,5.73536e-05,0.514
siphash,50000,14.1742,22,8,0.999911,8.94208e-05,0.438
siphash,50000,14.1742,22,16,0.999787,0.000213146,0.358
siphash,50000,14.1742,22,32,0.999582,0.000417818,0.252
siphash,50000,14.1742,22,64,0.998986,0.00101519,0.222
siphash,50000,14.1742,22,128,0.997327,0.00267991,0.198
siphash,50000,14.2933,23,4,0.999873,0.000126723,0.682
siphash,50000,14.2933,23,8,0.999795,0.000205485,0.57
siphash,50000,14.2933,23,16,0.999655,0.000345446,0.444
siphash,50000,14.2933,23,32,0.999435,0.000565376,0.262
siphash,50000,14.2933,23,64,0.998608,0.00139346,0.266
siphash,50000,14.2933,23,128,0.997507,0.00249907,0.182
siphash,50000,14.2367,24,4,0.999988,1.16096e-05,0.224
siphash,50000,14.2367,24,8,0.999928,7.1776e-05,0.316
siphash,50000,14.2367,24,16,0.999697,0.000303053,0.396
siphash,50000,14.2367,24,32,0.999388,0.000612557,0.306
siphash,50000,14.2367,24,64,0.998741,0.00126019,0.29
siphash,50000,14.2367,24,128,0.99762,0.00238531,0.226
siphash,50000,14.4617,25,4,0.999994,5.7312e-06,0.168
siphash,50000,14.4617,25,8,0.999852,0.000148166,0.448
siphash,50000,14.4617,25,16,0.999631,0.000369037,0.456
siphash,50000,14.4617,25,32,0.999364,0.000636851,0.316
siphash,50000,14.4617,25,64,0.99879,0.0012119,0.244
siphash,50000,14.4617,25,128,0.997349,0.00265759,0.218
siphash,50000,14.6458,26,4,0.999983,1.68416e-05,0.268
siphash,50000,14.6458,26,8,0.999966,3.3664e-05,0.246
siphash,50000,14.6458,26,16,0.99974,0.000259674,0.412
siphash,50000,14.6458,26,32,0.999429,0.000571674,0.36
siphash,50000,14.6458,26,64,0.998714,0.00128794,0.31
siphash,50000,14.6458,26,128,0.99719,0.00281815,0.248
siphash,50000,14.0108,27,4,0.999942,5.80992e-05,0.508
siphash,50000,14.0108,27,8,0.99978,0.000220109,0.62
siphash,50000,14.0108,27,16,0.999645,0.000355597,0.466
siphash,50000,14.0108,27,32,0.999425,0.000574848,0.308
siphash,50000,14.0108,27,64,0.99883,0.00117135,0.262
siphash,50000,14.0108,27,128,0.997554,0.00245228,0.176
siphash,50000,14.2375,28,4,0.999954,4.5936e-05,0.462
siphash,50000,14.2375,28,8,0.999931,6.91136e-05,0.344
siphash,50000,14.2375,28,16,0.999813,0.000187379,0.318
siphash,50000,14.2375,28,32,0.999572,0.000428314,0.278
siphash,50000,14.2375,28,64,0.999081,0.000920064,0.232
siphash,50000,14.2375,28,128,0.99803,0.00197437,0.174
siphash,50000,14.145,29,4,0.99999,9.9104e-06,0.212
siphash,50000,14.145,29,8,0.999958,4.24e-05,0.232
siphash,50000,14.145,29,16,0.99988,0.000120038,0.256
siphash,50000,14.145,29,32,0.999552,0.000448384,0.22
siphash,50000,14.145,29,64,0.998889,0.00111206,0.21
siphash,50000,14.145,29,128,0.997415,0.00259215,0.208
siphash,50000,13.8933,30,4,0.999962,3.77248e-05,0.406
siphash,50000,13.8933,30,8,0.999916,8.38528e-05,0.426
siphash,50000,13.8933,30,16,0.999832,0.000168474,0.312
siphash,50000,13.8933,30,32,0.99948,0.000520115,0.336
siphash,50000,13.8933,30,64,0.998901,0.00110065,0.224
siphash,50000,13.8933,30,128,0.997529,0.00247675,0.208
siphash,50000,13.84,31,4,0.99997,2.99232e-05,0.37
siphash,50000,13.84,31,8,0.999929,7.06624e-05,0.398
siphash,50000,13.84,31,16,0.999826,0.000174323,0.248
siphash,50000,13.84,31,32,0.999318,0.000682163,0.308
siphash,50000,13.84,31,64,0.998781,0.00121999,0.28
siphash,50000,13.84,31,128,0.997205,0.002803,0.242
spookyhash,50000,7.26418,0,4,0.999922,7.82656e-05,0.548
spookyhash,50000,7.26418,0,8,0.999817,0.000182694,0.59
spookyhash,50000,7.26418,0,16,0.999719,0.000280986,0.408
spookyhash,50000,7.26418,0,32,0.999552,0.00044823,0.268
spookyhash,50000,7.26418,0,64,0.998945,0.00105631,0.206
spookyhash,50000,7.26418,0,128,0.997708,0.00229704,0.206
spookyhash,50000,7.375,1,4,0.999807,0.000192778,0.894
spookyhash,50000,7.375,1,8,0.999786,0.000214342,0.538
spookyhash,50000,7.375,1,16,0.999533,0.000466982,0.448
spookyhash,50000,7.375,1,32,0.99918,0.000820378,0.384
spookyhash,50000,7.375,1,64,0.99857,0.00143155,0.268
spookyhash,50000,7.375,1,128,0.997207,0.00280105,0.224
spookyhash,50000,7.2675,2,4,0.999718,0.000281846,1.176
spookyhash,50000,7.2675,2,8,0.999575,0.00042535,0.852
spookyhash,50000,7.2675,2,16,0.999108,0.000893043,0.79
spookyhash,50000,7.2675,2,32,0.998642,0.0013598,0.51
spookyhash,50000,7.2675,2,64,0.997918,0.00208589,0.38
spookyhash,50000,7.2675,2,128,0.996394,0.00361892,0.26
spookyhash,50000,7.49666,3,4,0.999974,2.6128e-05,0.346
spookyhash,50000,7.49666,3,8,0.999902,9.79072e-05,0.398
spookyhash,50000,7.49666,3,16,0.999776,0.000223846,0.344
spookyhash,50000,7.49666,3,32,0.999488,0.000512486,0.3
spookyhash,50000,7.49666,3,64,0.999141,0.000859699,0.198
spookyhash,50000,7.49666,3,128,0.997739,0.0022658,0.198
spookyhash,50000,7.2925,4,4,0.999889,0.000111114,0.742
spookyhash,50000,7.2925,4,8,0.999745,0.000255008,0.75
spookyhash,50000,7.2925,4,16,0.999628,0.000371891,0.424
spookyhash,50000,7.2925,4,32,0.999264,0.00073687,0.32
spookyhash,50000,7.2925,4,64,0.998596,0.00140564,0.262
spookyhash,50000,7.2925,4,128,0.997366,0.0026412,0.204
spookyhash,50000,7.33416,5,4,0.999955,4.54464e-05,0.46
spookyhash,50000,7.33416,5,8,0.999906,9.40544e-05,0.406
spookyhash,50000,7.33416,5,16,0.999858,0.000142413,0.268
spookyhash,50000,7.33416,5,32,0.999355,0.000645094,0.376
spookyhash,50000,7.33416,5,64,0.99855,0.00145219,0.266
spookyhash,50000,7.33416,5,128,0.997402,0.00260526,0.192
spookyhash,50000,7.30918,6,4,0.999923,7.67456e-05,0.61
spookyhash,50000,7.30918,6,8,0.999912,8.84224e-05,0.384
spookyhash,50000,7.30918,6,16,0.999691,0.0003088,0.454
spookyhash,50000,7.30918,6,32,0.999204,0.000796416,0.44
spookyhash,50000,7.30918,6,64,0.998567,0.00143549,0.304
spookyhash,50000,7.30918,6,128,0.99763,0.00237568,0.196
spookyhash,50000,7.48584,7,4,0.999896,0.000104362,0.684
spookyhash,50000,7.48584,7,8,0.999811,0.00018855,0.648
spookyhash,50000,7.48584,7,16,0.999713,0.000286733,0.366
spookyhash,50000,7.48584,7,32,0.999548,0.000452403,0.318
spookyhash,50000,7.48584,7,64,0.999156,0.000844339,0.204
spookyhash,50000,7.48584,7,128,0.99749,0.00251648,0.192
spookyhash,50000,7.565,8,4,0.999975,2.47616e-05,0.34
spookyhash,50000,7.565,8,8,0.999914,8.57472e-05,0.446
spookyhash,50000,7.565,8,16,0.999599,0.000401267,0.364
spookyhash,50000,7.565,8,32,0.999326,0.000673971,0.382
spookyhash,50000,7.565,8,64,0.998728,0.00127386,0.264
spookyhash,50000,7.565,8,128,0.997499,0.00250767,0.184
spookyhash,50000,7.37,9,4,0.999951,4.89632e-05,0.43
spookyhash,50000,7.37,9,8,0.999882,0.000117581,0.39
spookyhash,50000,7.37,9,16,0.999839,0.000161165,0.272
spookyhash,50000,7.37,9,32,0.999647,0.000352717,0.206
spookyhash,50000,7.37,9,64,0.998902,0.00109957,0.238
spookyhash,50000,7.37,9,128,0.997747,0.00225843,0.214
spookyhash,50000,7.4125,10,4,0.999951,4.88288e-05,0.434
spookyhash,50000,7.4125,10,8,0.999853,0.00014711,0.476
spookyhash,50000,7.4125,10,16,0.999729,0.000271462,0.38
spookyhash,50000,7.4125,10,32,0.99943,0.000570035,0.314
spookyhash,50000,7.4125,10,64,0.999099,0.000901325,0.244
spookyhash,50000,7.4125,10,128,0.998028,0.00197632,0.224
spookyhash,50000,7.365,11,4,0.999982,1.82176e-05,0.29
spookyhash,50000,7.365,11,8,0.999967,3.29024e-05,0.236
spookyhash,50000,7.365,11,16,0.999776,0.000224038,0.348
spookyhash,50000,7.365,11,32,0.999619,0.000381466,0.26
spookyhash,50000,7.365,11,64,0.998756,0.00124554,0.3
spookyhash,50000,7.365,11,128,0.997164,0.00284396,0.194
spookyhash,50000,7.38416,12,4,0.999927,7.29696e-05,0.558
spookyhash,50000,7.38416,12,8,0.999873,0.000126854,0.512
spookyhash,50000,7.38416,12,16,0.999657,0.000342771,0.504
spookyhash,50000,7.38416,12,32,0.999389,0.00061184,0.3
spookyhash,50000,7.38416,12,64,0.998859,0.00114278,0.206
spookyhash,50000,7.38416,12,128,0.997553,0.00245299,0.184
spookyhash,50000,7.40166,13,4,0.999954,4.57856e-05,0.444
spookyhash,50000,7.40166,13,8,0.999887,0.000112877,0.384
spookyhash,50000,7.40166,13,16,0.999691,0.000308813,0.418
spookyhash,50000,7.40166,13,32,0.9994,0.000600678,0.336
spookyhash,50000,7.40166,13,64,0.998854,0.0011476,0.254
spookyhash,50000,7.40166,13,128,0.996878,0.0031318,0.266
spookyhash,50000,7.66584,14,4,0.999931,6.8688e-05,0.522
spookyhash,50000,7.66584,14,8,0.99986,0.000139949,0.468
spookyhash,50000,7.66584,14,16,0.99973,0.000269824,0.438
spookyhash,50000,7.66584,14,32,0.999417,0.000583782,0.284
spookyhash,50000,7.66584,14,64,0.998891,0.00111063,0.24
spookyhash,50000,7.66584,14,128,0.9977,0.00230554,0.188
spookyhash,50000,7.47832,15,4,0.999927,7.25504e-05,0.528
spookyhash,50000,7.47832,15,8,0.999832,0.000167635,0.54
spookyhash,50000,7.47832,15,16,0.999509,0.000490765,0.57
spookyhash,50000,7.47832,15,32,0.99917,0.000831002,0.51
spookyhash,50000,7.47832,15,64,0.99861,0.00139213,0.294
spookyhash,50000,7.47832,15,128,0.99767,0.00233564,0.222
spookyhash,50000,7.38166,16,4,0.999935,6.46976e-05,0.468
spookyhash,50000,7.38166,16,8,0.999865,0.000134541,0.422
spookyhash,50000,7.38166,16,16,0.999786,0.000213798,0.34
spookyhash,50000,7.38166,16,32,0.999477,0.000523034,0.31
spookyhash,50000,7.38166,16,64,0.998991,0.00100977,0.226
spookyhash,50000,7.38166,16,128,0.997687,0.00231834,0.212
spookyhash,50000,7.37832,17,4,0.999959,4.07072e-05,0.398
spookyhash,50000,7.37832,17,8,0.999906,9.40032e-05,0.352
spookyhash,50000,7.37832,17,16,0.999749,0.00025079,0.41
spookyhash,50000,7.37832,17,32,0.999399,0.000601114,0.306
spookyhash,50000,7.37832,17,64,0.998618,0.00138353,0.332
spookyhash,50000,7.37832,17,128,0.997254,0.00275343,0.222
spookyhash,50000,7.37416,18,4,0.999846,0.00015377,0.84
spookyhash,50000,7.37416,18,8,0.999799,0.000201094,0.508
spookyhash,50000,7.37416,18,16,0.999729,0.000270733,0.318
spookyhash,50000,7.37416,18,32,0.999317,0.000683725,0.34
spookyhash,50000,7.37416,18,64,0.998466,0.00153677,0.306
spookyhash,50000,7.37416,18,128,0.996988,0.0030208,0.256
spookyhash,50000,7.41084,19,4,0.999947,5.3408e-05,0.496
spookyhash,50000,7.41084,19,8,0.999902,9.80352e-05,0.314
spookyhash,50000,7.41084,19,16,0.999658,0.000342362,0.428
spookyhash,50000,7.41084,19,32,0.999224,0.00077632,0.388
spookyhash,50000,7.41084,19,64,0.998249,0.00175447,0.284
spookyhash,50000,7.41084,19,128,0.997081,0.0029271,0.222
spookyhash,50000,7.74916,20,4,0.999963,3.6672e-05,0.384
spookyhash,50000,7.74916,20,8,0.999916,8.36288e-05,0.354
spookyhash,50000,7.74916,20,16,0.999855,0.000145037,0.268
spookyhash,50000,7.74916,20,32,0.999617,0.00038313,0.244
spookyhash,50000,7.74916,20,64,0.998914,0.00108723,0.29
spookyhash,50000,7.74916,20,128,0.99757,0.0024361,0.222
spookyhash,50000,7.7125,21,4,0.999996,3.9776e-06,0.13
spookyhash,50000,7.7125,21,8,0.999953,4.68032e-05,0.23
spookyhash,50000,7.7125,21,16,0.999872,0.000128115,0.256
spookyhash,50000,7.7125,21,32,0.999424,0.000576563,0.274
spookyhash,50000,7.7125,21,64,0.998869,0.00113198,0.276
spookyhash,50000,7.7125,21,128,0.997789,0.00221542,0.168
spookyhash,50000,7.39916,22,4,0.999913,8.7488e-05,0.644
spookyhash,50000,7.39916,22,8,0.999823,0.00017712,0.566
spookyhash,50000,7.39916,22,16,0.999728,0.000272077,0.402
spookyhash,50000,7.39916,22,32,0.99956,0.000440243,0.254
spookyhash,50000,7.39916,22,64,0.999034,0.000966861,0.242
spookyhash,50000,7.39916,22,128,0.997461,0.00254546,0.24
spookyhash,50000,7.375,23,4,0.999948,5.16256e-05,0.498
spookyhash,50000,7.375,23,8,0.999877,0.000123021,0.39
spookyhash,50000,7.375,23,16,0.999694,0.000305805,0.432
